"item","num_strokes","radical","strokes","r_stroke","lexicality","level","CHRCount","logCHR","v1","v1_label"
"芝筢",10,"艹","横,竖,竖,横,竖钩,提,横折,竖,横,竖弯钩","横,竖,竖",0,1,NA,NA,"",NA
"萏霸",16,"艹","横,竖,竖,横,竖,竖,横,竖,横折,横,横,竖,撇,横折钩,横,横","横,竖,竖",0,1,NA,NA,"",NA
"蒿笾",8,"艹","横,竖,竖,横折钩,撇,点,横折折撇,捺","横,竖,竖",0,1,NA,NA,"",NA
"苻丕",7,"艹","横,竖,竖,撇,竖,点,横","横,竖,竖",0,1,NA,NA,"",NA
"蕻宾",10,"艹","横,竖,竖,撇,竖,横,竖,横,撇,点","横,竖,竖",0,1,NA,NA,"",NA
"芍昂",7,"艹","横,竖,竖,撇,竖提,横折钩,竖","横,竖,竖",0,1,NA,NA,"",NA
"蔗晷",11,"艹","横,竖,竖,撇,横撇/横钩,捺,竖,点,竖,横折,横","横,竖,竖",0,1,NA,NA,"",NA
"萳笫",7,"艹","横,竖,竖,撇,竖折折钩,竖,撇","横,竖,竖",0,1,NA,NA,"",NA
"荷罕",8,"艹","横,竖,竖,撇,点,横,横,竖","横,竖,竖",0,1,NA,NA,"",NA
"蒴犇",11,"艹","横,竖,竖,撇,横,竖,提,撇,横,横,竖","横,竖,竖",0,1,NA,NA,"",NA
"萤皛",13,"艹","横,竖,竖,撇,竖,横折,横,横,撇,竖,横折,横,横","横,竖,竖",0,1,NA,NA,"",NA
"莿宴",10,"艹","横,竖,竖,竖,横折,横,横,撇点,撇,横","横,竖,竖",0,1,NA,NA,"",NA
"荄蛊",8,"艹","横,竖,竖,竖,横折,竖,竖,横","横,竖,竖",0,1,NA,NA,"",NA
"蔫丏",6,"艹","横,竖,竖,竖,竖折/竖弯,横折钩","横,竖,竖",0,1,NA,NA,"",NA
"蒱𬕂",10,"艹","横,竖,竖,横,竖,横,竖,横折,撇,点","横,竖,竖",0,1,NA,NA,"",NA
"蓣崖",11,"艹","横,竖,竖,横,撇,横,竖,横,横,竖,横","横,竖,竖",0,1,NA,NA,"",NA
"荫宝",8,"艹","横,竖,竖,横,横,竖,横,点","横,竖,竖",0,1,NA,NA,"",NA
"萁霰",15,"艹","横,竖,竖,横,竖,竖,横,竖,横折钩,横,横,撇,横,撇,捺","横,竖,竖",0,1,NA,NA,"",NA
"芏彘",12,"艹","横,竖,竖,横,竖提,撇,横,横,撇,点,撇,竖弯钩","横,竖,竖",0,1,NA,NA,"",NA
"莜冥",11,"艹","横,竖,竖,竖,横折,横,横,点,横,撇,点","横,竖,竖",0,1,NA,NA,"",NA
"藟竟",9,"艹","横,竖,竖,竖,横折,横,横,撇,竖弯钩","横,竖,竖",0,1,NA,NA,"",NA
"苟显",8,"艹","横,竖,竖,竖,竖,点,撇,横","横,竖,竖",0,1,NA,NA,"",NA
"蓍亭",10,"艹","横,竖,竖,竖,横折,横,点,横撇/横钩,横,竖钩","横,竖,竖",0,1,NA,NA,"",NA
"景充",8,"日","竖,横折,横,横,撇折,点,撇,竖弯钩","竖,横折,横,横",0,1,NA,NA,"",NA
"冕亍",4,"冂","竖,横折,横,竖钩","竖,横折",0,1,NA,NA,"",NA
"雀允",10,"隹","撇折,点,撇,竖,点,横,横,横,竖,横","撇,竖,点,横,横,横,竖,横",0,1,NA,NA,"",NA
"辱丢",12,"辰","横,撇,横,横,竖提,撇,捺,横,竖,横,撇折,点","横,撇,横,横,竖提,撇,捺",0,1,NA,NA,"",NA
"斐共",8,"文","横,竖,竖,横,点,横,撇,捺","点,横,撇,捺",0,1,NA,NA,"",NA
"太凶",5,"大","横,撇,捺,撇,点","横,撇,捺",0,1,NA,NA,"",NA
"琵兄",7,"比","竖,横折,横,横,竖提,撇,竖弯钩","横,竖提,撇,竖弯钩",0,1,NA,NA,"",NA
"应迈",6,"广","点,横,撇,横,横折钩,撇","点,横,撇",0,1,NA,NA,"",NA
"䴖期",13,"鸟","横,竖,竖,横,横,横,撇,点,撇,横折钩,点,竖折折钩,横","撇,横折钩,点,竖折折钩,横",0,1,NA,NA,"",NA
"追闪",5,"辶","撇,点,点,横折折撇,捺","点,横折折撇,捺",0,1,NA,NA,"",NA
"还函",9,"辶","横撇/横钩,竖钩,点,提,撇,点,点,横折折撇,捺","点,横折折撇,捺",0,1,NA,NA,"",NA
"迺压",7,"辶","横,竖,横,点,点,横折折撇,捺","点,横折折撇,捺",0,1,NA,NA,"",NA
"追阆",10,"辶","点,横折,横,横,竖提,撇,点,点,横折折撇,捺","点,横折折撇,捺",0,1,NA,NA,"",NA
"追闫",6,"辶","横,横,横,点,横折折撇,捺","点,横折折撇,捺",0,1,NA,NA,"",NA
"鹩觐",16,"鸟","横,竖,竖,横,竖,横折,横,横,横,竖,提,撇,横折钩,点,竖折折钩,横","撇,横折钩,点,竖折折钩,横",0,1,NA,NA,"",NA
"鹞毁",14,"鸟","撇,竖,横,横折,横,横,横,竖,提,撇,横折钩,点,竖折折钩,横","撇,横折钩,点,竖折折钩,横",0,1,NA,NA,"",NA
"鹨觏",15,"鸟","横,横,竖,竖,横,竖,横折钩,竖,横,横,撇,横折钩,点,竖折折钩,横","撇,横折钩,点,竖折折钩,横",0,1,NA,NA,"",NA
"颂雎",11,"页","竖,横折,横,横,提,横,撇,竖,横折,撇,点","横,撇,竖,横折,撇,点",0,1,NA,NA,"",NA
"顺甜",12,"页","撇,横,竖,竖,横折,横,横,撇,竖,横折,撇,点","横,撇,竖,横折,撇,点",0,1,NA,NA,"",NA
"颜甑",18,"页","点,撇,竖,横折,竖,点,撇,横,竖,横折,横,横,横,撇,竖,横折,撇,点","横,撇,竖,横折,撇,点",0,1,NA,NA,"",NA
"颂帅",8,"页","竖,撇,横,撇,竖,横折,撇,点","横,撇,竖,横折,撇,点",0,1,NA,NA,"",NA
"颀戕",10,"页","竖折/竖弯,竖,横,撇,横,撇,竖,横折,撇,点","横,撇,竖,横折,撇,点",0,1,NA,NA,"",NA
"昪燊",16,"日","竖,横折,横,横,点,撇,撇,点,点,撇,撇,点,横,竖,撇,捺","竖,横折,横,横",0,1,NA,NA,"",NA
"霎筹",15,"雨","横,点,横撇/横钩,竖,点,点,点,点,横,横,横,撇,横,竖钩,点","横,点,横撇/横钩,竖,点,点,点,点",0,1,NA,NA,"",NA
"雪旦",9,"雨","横,点,横撇/横钩,竖,点,点,点,点,横","横,点,横撇/横钩,竖,点,点,点,点",0,1,NA,NA,"",NA
"霾是",13,"雨","横,点,横撇/横钩,竖,点,点,点,点,横,竖,横,撇,捺","横,点,横撇/横钩,竖,点,点,点,点",0,1,NA,NA,"",NA
"雱晷",16,"雨","横,点,横撇/横钩,竖,点,点,点,点,撇,横撇/横钩,捺,竖,点,竖,横折,横","横,点,横撇/横钩,竖,点,点,点,点",0,1,NA,NA,"",NA
"敫鹯",17,"攵","点,横,竖,横折,竖,横折,横,横,竖,横折,横,横,提,撇,横,撇,捺","撇,横,撇,捺",0,1,NA,NA,"",NA
"救邽",10,"攵","横,竖,横,横,竖,提,撇,横,撇,捺","撇,横,撇,捺",0,1,NA,NA,"",NA
"攸颌",10,"攵","撇,点,横,竖,横折,横,撇,横,撇,捺","撇,横,撇,捺",0,1,NA,NA,"",NA
"救剔",12,"攵","竖,横折,横,横,撇,横折钩,撇,撇,撇,横,撇,捺","撇,横,撇,捺",0,1,NA,NA,"",NA
"政顿",8,"攵","横,竖折/竖弯,竖,竖提,撇,横,撇,捺","撇,横,撇,捺",0,1,NA,NA,"",NA
"屑麝",13,"尸","横折,横,撇,撇,竖,横折钩,横,横,横,撇,横,竖钩,点","横折,横,撇",0,1,NA,NA,"",NA
"尼闿",9,"尸","横折,横,撇,竖,竖折/竖弯,竖,横折,横,竖弯钩","横折,横,撇",0,1,NA,NA,"",NA
"嚚矍",18,"口","竖,横折,横,竖,横折,横,横,横,撇,竖,点,横,横,横,竖,横,横撇/横钩,捺","竖,横折,横",0,1,NA,NA,"",NA
"罗赑",13,"罒","竖,横折,竖,竖,横,竖,横折,撇,点,竖,横折,撇,点","竖,横折,竖,竖,横",0,1,NA,NA,"",NA
"置霰",17,"罒","竖,横折,竖,竖,横,横,竖,竖,横,竖,横折钩,横,横,撇,横,撇,捺","竖,横折,竖,竖,横",0,1,NA,NA,"",NA
"罱羿",8,"罒","竖,横折,竖,竖,横,横,撇,竖","竖,横折,竖,竖,横",0,1,NA,NA,"",NA
"奔筚",9,"大","横,撇,捺,横,竖提,撇,竖弯钩,横,竖","横,撇,捺",0,1,NA,NA,"",NA
"奎筜",9,"大","横,撇,捺,竖,点,撇,横折,横,横","横,撇,捺",0,1,NA,NA,"",NA
"褰𬸦",17,"衣","点,横,横折钩,撇,撇,横,撇,横,横,撇,捺,点,横,撇,竖提,撇,捺","点,横,撇,竖提,撇,捺",0,1,NA,NA,"",NA
"䗪訇",8,"虫","撇,横折钩,竖,横折,横,竖,横,点","竖,横折,横,竖,横,点",0,1,NA,NA,"",NA
"丕嵌",10,"一","横,横,竖,竖,横,横,撇,横撇/横钩,撇,捺","横",0,1,NA,NA,"",NA
"李竟",10,"木","横,竖,撇,捺,竖,横折,横,横,撇,竖弯钩","横,竖,撇,捺",0,1,NA,NA,"",NA
"李蓠",14,"木","横,竖,撇,捺,点,横,撇,点,竖折/竖弯,竖,竖,横折钩,撇折,点","横,竖,撇,捺",0,1,NA,NA,"",NA
"毯退",10,"毛","撇,横,横,竖弯钩,横折,横,横,竖提,撇,点","撇,横,横,竖弯钩",0,1,NA,NA,"",NA
"旬翰",14,"日","横,竖,竖,横折,横,横,横,竖,撇,捺,竖,横折,横,横","竖,横折,横,横",0,1,NA,NA,"",NA
"为够",9,"丶","点,撇,横折钩,竖,横折,横,撇,横撇/横钩,点","点",0,1,NA,NA,"",NA
"嵇瑟",12,"山","横,横,竖,横,点,斜钩,点,撇,点,竖,竖折/竖弯,竖","竖,竖折/竖弯,竖",0,1,NA,NA,"",NA
"垚宗",8,"土","横,竖,横,横,横,竖钩,撇,点","横,竖,横",0,1,NA,NA,"",NA
"魔螽",20,"鬼","撇,横撇/横钩,捺,点,点,竖,横折,横,竖,横,点,撇,竖,横折,横,横,撇,竖弯钩,撇折,点","撇,竖,横折,横,横,撇,竖弯钩,撇折,点",0,1,NA,NA,"",NA
"麾趱",27,"麻","点,横,撇,横,竖,撇,点,横,竖,撇,捺,撇,横,竖,横,撇,竖提,撇,横,竖,横,撇,竖弯钩,竖,横折,撇,点","点,横,撇,横,竖,撇,点,横,竖,撇,捺",0,1,NA,NA,"",NA
"量票",13,"里","横,竖,横折,竖,竖,横,竖,横折,横,横,竖,横,横","竖,横折,横,横,竖,横,横",0,1,NA,NA,"",NA
"运氛",7,"辶","撇,捺,横折钩,撇,点,横折折撇,捺","点,横折折撇,捺",0,1,NA,NA,"",NA
"追闳",7,"辶","横,撇,撇折,点,点,横折折撇,捺","点,横折折撇,捺",0,1,NA,NA,"",NA
"追闷",7,"辶","点,斜钩,点,点,点,横折折撇,捺","点,横折折撇,捺",0,1,NA,NA,"",NA
"颔敛",13,"页","撇,点,横,点,点,撇,提,横,撇,竖,横折,撇,点","横,撇,竖,横折,撇,点",0,1,NA,NA,"",NA
"嶲刍",6,"山","竖,竖折/竖弯,竖,横折,横,横","竖,竖折/竖弯,竖",0,1,NA,NA,"",NA
"崟荜",9,"山","竖,竖折/竖弯,竖,横,竖提,撇,竖弯钩,横,竖","竖,竖折/竖弯,竖",0,1,NA,NA,"",NA
"敌劲",9,"攵","横撇/横钩,点,横,竖,提,撇,横,撇,捺","撇,横,撇,捺",0,1,NA,NA,"",NA
"攻次",6,"攵","点,提,撇,横,撇,捺","撇,横,撇,捺",0,1,NA,NA,"",NA
"屉迎",7,"尸","横折,横,撇,撇,竖提,横折钩,竖","横折,横,撇",0,1,NA,NA,"",NA
"黾羿",6,"口","竖,横折,横,横,撇,竖","竖,横折,横",0,1,NA,NA,"",NA
"淡卖",12,"氵","点,点,提,点,撇,撇,点,点,点,横,撇,点","点,点,提",0,2,NA,NA,"",NA
"锬吟",11,"钅","撇,横,横,横,竖提,点,撇,撇,点,点,横撇/横钩","撇,横,横,横,竖提",0,2,NA,NA,"",NA
"淡嗳",13,"氵","点,点,提,点,撇,撇,点,点,横撇/横钩,横,撇,横撇/横钩,捺","点,点,提",0,2,NA,NA,"",NA
"溲哱",9,"氵","点,点,提,横,竖,点,横撇/横钩,横撇/横钩,捺","点,点,提",0,2,NA,NA,"",NA
"溲唠",10,"氵","点,点,提,横,竖,竖,点,横撇/横钩,横撇/横钩,捺","点,点,提",0,2,NA,NA,"",NA
"嗖埝",9,"口","竖,横折,横,撇,捺,点,横撇/横钩,横撇/横钩,捺","竖,横折,横",0,2,NA,NA,"",NA
"蹦偿",16,"足","竖,横折,横,竖,横,竖,提,竖,竖折/竖弯,竖,点,横撇/横钩,横,横,撇折,点","竖,横折,横,竖,横,竖,提",0,2,NA,NA,"",NA
"涔卖",11,"氵","点,点,提,竖,竖折/竖弯,竖,点,点,横,撇,点","点,点,提",0,2,NA,NA,"",NA
"湍凄",14,"氵","点,点,提,横,横折,横,横,竖,横,撇,竖,横折钩,竖,竖","点,点,提",0,2,NA,NA,"",NA
"湍嗖",16,"氵","点,点,提,撇,竖,横,横折,横,横,竖,横,撇,竖,横折钩,竖,竖","点,点,提",0,2,NA,NA,"",NA
"湍漶",16,"氵","点,点,提,竖,横折,横,竖,横折,横,竖,横,撇,竖,横折钩,竖,竖","点,点,提",0,2,NA,NA,"",NA
"埇侔",10,"土","横,竖,提,撇折,点,竖,横折钩,横,横,竖","横,竖,提",0,2,NA,NA,"",NA
"埇刹",10,"土","横,竖,提,撇,点,竖,横折钩,横,横,竖","横,竖,提",0,2,NA,NA,"",NA
"埇啐",14,"土","横,竖,提,点,横,撇,点,撇,点,竖,横折钩,横,横,竖","横,竖,提",0,2,NA,NA,"",NA
"埇嗑",13,"土","横,竖,提,横,竖,横,撇折,点,竖,横折钩,横,横,竖","横,竖,提",0,2,NA,NA,"",NA
"榨侉",12,"木","横,竖,撇,点,点,点,横撇/横钩,撇,点,横,横,竖折折钩","横,竖,撇,点",0,2,NA,NA,"",NA
"漯仡",11,"氵","点,点,提,撇,横,撇折,撇折,点,竖钩,撇,点","点,点,提",0,2,NA,NA,"",NA
"甥侉",13,"生","撇,横,横,竖,提,竖,横折,横,竖,横,横,横,竖折折钩","撇,横,横,竖,提",0,2,NA,NA,"",NA
"喂侨",13,"口","竖,横折,横,竖,横折,横,竖,横,横,撇,捺,撇,竖","竖,横折,横",0,2,NA,NA,"",NA
"喂保",12,"口","竖,横折,横,竖,横折,横,竖,横,横,竖,撇,捺","竖,横折,横",0,2,NA,NA,"",NA
"碡倬",16,"石","横,撇,竖,横折,横,竖,横,竖,横折,横,横,竖折/竖弯,横折钩,点,横,点","横,撇,竖,横折,横",0,2,NA,NA,"",NA
"碡傈",16,"石","横,撇,竖,横折,横,横,竖,横折,竖,竖,横,竖折/竖弯,横折钩,点,横,点","横,撇,竖,横折,横",0,2,NA,NA,"",NA
"崾倌",14,"山","竖,竖折/竖弯,竖,横,竖,横折,竖,竖,横,竖,横折,横,横折,横","竖,竖折/竖弯,竖",0,2,NA,NA,"",NA
"崾倡",13,"山","竖,竖折/竖弯,竖,横,竖,横折,竖,竖,横,竖,横折,横,横","竖,竖折/竖弯,竖",0,2,NA,NA,"",NA
"渗侨",10,"氵","点,点,提,撇折,点,横,撇,捺,撇,竖","点,点,提",0,2,NA,NA,"",NA
"枍佳",9,"木","横,竖,撇,点,撇,捺,横,竖,横","横,竖,撇,点",0,2,NA,NA,"",NA
"镁侨",12,"钅","撇,横,横,横,竖提,点,撇,横,撇,捺,撇,竖","撇,横,横,横,竖提",0,2,NA,NA,"",NA
"镁保",11,"钅","撇,横,横,横,竖提,点,撇,横,竖,撇,捺","撇,横,横,横,竖提",0,2,NA,NA,"",NA
"喳俪",13,"口","竖,横折,横,横,竖,撇,捺,竖,横折钩,点,竖,横折钩,点","竖,横折,横",0,2,NA,NA,"",NA
"喳俺",12,"口","竖,横折,横,横,竖,撇,捺,竖,横折,横,横,竖弯钩","竖,横折,横",0,2,NA,NA,"",NA
"猹倡",11,"犭","撇,弯钩,撇,横,竖,撇,捺,竖,横折,横,横","撇,弯钩,撇",0,2,NA,NA,"",NA
"舔傍",16,"舌","撇,横,竖,竖,横折,横,点,横,点,撇,点,横撇/横钩,竖钩,点,点,点","撇,横,竖,竖,横折,横",0,2,NA,NA,"",NA
"舔唠",15,"舌","撇,横,竖,竖,横折,横,横,竖,竖,点,横撇/横钩,竖钩,点,点,点","撇,横,竖,竖,横折,横",0,2,NA,NA,"",NA
"掭埝",11,"扌","横,竖钩,提,撇,捺,点,横撇/横钩,竖钩,点,点,点","横,竖钩,提",0,2,NA,NA,"",NA
"舔埽",15,"舌","撇,横,竖,竖,横折,横,横折,横,横,点,横撇/横钩,竖钩,点,点,点","撇,横,竖,竖,横折,横",0,2,NA,NA,"",NA
"诠保",8,"讠","点,横折提,撇,捺,横,竖,撇,捺","点,横折提",0,2,NA,NA,"",NA
"裆喘",11,"衤","点,横撇/横钩,竖,撇,点,竖,竖折/竖弯,竖,横折,横,横","点,横撇/横钩,竖,撇,点",0,2,NA,NA,"",NA
"楷哗",13,"木","横,竖,撇,点,撇,竖,撇,竖弯钩,撇,竖,横折,横,横","横,竖,撇,点",0,2,NA,NA,"",NA
"锴嘴",16,"钅","撇,横,横,横,竖提,竖,横,竖,提,撇,竖弯钩,撇,竖,横折,横,横","撇,横,横,横,竖提",0,2,NA,NA,"",NA
"楷攒",21,"木","横,竖,撇,点,撇,横,竖,横,撇,竖提,撇,横,竖,横,撇,竖弯钩,撇,竖,横折,横,横","横,竖,撇,点",0,2,NA,NA,"",NA
"锴褙",15,"钅","撇,横,横,横,竖提,竖,横,提,撇,竖弯钩,撇,竖,横折,横,横","撇,横,横,横,竖提",0,2,NA,NA,"",NA
"嗤仡",11,"口","竖,横折,横,撇,横,竖,横折,横,竖,横,点","竖,横折,横",0,2,NA,NA,"",NA
"搔倬",15,"扌","横,竖钩,提,竖,横,竖,横折,横,横,竖,横折,横,竖,横,点","横,竖钩,提",0,2,NA,NA,"",NA
"谲俪",13,"讠","点,横折提,横撇/横钩,点,横撇/横钩,竖钩,撇,竖,横折钩,点,竖,横折钩,点","点,横折提",0,2,NA,NA,"",NA
"谲俺",12,"讠","点,横折提,横撇/横钩,点,横撇/横钩,竖钩,撇,竖,横折,横,横,竖弯钩","点,横折提",0,2,NA,NA,"",NA
"橘倌",14,"木","横,竖,撇,点,横撇/横钩,点,横撇/横钩,竖钩,撇,竖,横折,横,横折,横","横,竖,撇,点",0,2,NA,NA,"",NA
"谲倞",13,"讠","点,横折提,横撇/横钩,点,横撇/横钩,竖钩,撇,竖,横折,横,竖钩,撇,点","点,横折提",0,2,NA,NA,"",NA
"橘倡",13,"木","横,竖,撇,点,横撇/横钩,点,横撇/横钩,竖钩,撇,竖,横折,横,横","横,竖,撇,点",0,2,NA,NA,"",NA
"臻倭",16,"至","横,撇折,点,横,竖,提,撇,横,竖,撇,捺,撇,横,竖,撇,点","横,撇折,点,横,竖,提",0,2,NA,NA,"",NA
"臻偻",17,"至","横,撇折,点,横,竖,提,点,撇,横,竖,撇,捺,撇,横,竖,撇,点","横,撇折,点,横,竖,提",0,2,NA,NA,"",NA
"曜伾",14,"日","竖,横折,横,横,横折,点,提,横折,点,提,撇,竖,点,横","竖,横折,横,横",0,2,NA,NA,"",NA
"曜佼",14,"日","竖,横折,横,横,横折,点,提,横折,点,提,撇,点,撇,捺","竖,横折,横,横",0,2,NA,NA,"",NA
"滠椟",15,"氵","点,点,提,横,竖,竖,横,横,横,横撇/横钩,点,点,横,撇,点","点,点,提",0,2,NA,NA,"",NA
"镍侩",15,"钅","撇,横,横,横,竖提,撇,竖,横折,横,横,横,横,横,撇折,点","撇,横,横,横,竖提",0,2,NA,NA,"",NA
"滔倭",14,"氵","点,点,提,撇,横,竖,撇,捺,撇,竖,横,横折,横,横","点,点,提",0,2,NA,NA,"",NA
"滔偻",15,"氵","点,点,提,点,撇,横,竖,撇,捺,撇,竖,横,横折,横,横","点,点,提",0,2,NA,NA,"",NA
"滔傺",15,"氵","点,点,提,撇,横撇/横钩,点,点,横撇/横钩,捺,撇,竖,横,横折,横,横","点,点,提",0,2,NA,NA,"",NA
"滔卺",14,"氵","点,点,提,横撇/横钩,竖钩,横撇/横钩,撇,捺,撇,竖,横,横折,横,横","点,点,提",0,2,NA,NA,"",NA
"撸俺",16,"扌","横,竖钩,提,撇,横撇/横钩,竖,横折,横,竖,横,横,竖,横折,横,横,竖弯钩","横,竖钩,提",0,2,NA,NA,"",NA
"撸倌",16,"扌","横,竖钩,提,撇,横撇/横钩,竖,横折,横,竖,横,横,竖,横折,横,横折,横","横,竖钩,提",0,2,NA,NA,"",NA
"撸倞",17,"扌","横,竖钩,提,撇,横撇/横钩,竖,横折,横,竖,横,横,竖,横折,横,竖钩,撇,点","横,竖钩,提",0,2,NA,NA,"",NA
"腹倬",13,"月","撇,横折钩,横,横,竖,横,竖,横折,横,横,撇,横撇/横钩,捺","撇,横折钩,横,横",0,2,NA,NA,"",NA
"侔唷",10,"亻","撇,竖,点,横,撇折,点,撇,横,横,竖","撇,竖",0,2,NA,NA,"",NA
"侔嗑",11,"亻","撇,竖,横,竖,横,撇折,点,撇,横,横,竖","撇,竖",0,2,NA,NA,"",NA
"腺仡",10,"月","撇,横折钩,横,横,撇,横,竖钩,横撇/横钩,撇,捺","撇,横折钩,横,横",0,2,NA,NA,"",NA
"腺侦",10,"月","撇,横折钩,横,横,竖,横,竖钩,横撇/横钩,撇,捺","撇,横折钩,横,横",0,2,NA,NA,"",NA
"嗡仡",11,"口","竖,横折,横,撇,横,横折钩,点,提,横折钩,点,提","竖,横折,横",0,2,NA,NA,"",NA
"熻供",14,"火","点,撇,撇,点,横,竖,竖,横,横折钩,点,提,横折钩,点,提","点,撇,撇,点",0,2,NA,NA,"",NA
"嗡侦",11,"口","竖,横折,横,竖,横,横折钩,点,提,横折钩,点,提","竖,横折,横",0,2,NA,NA,"",NA
"跸侩",15,"足","竖,横折,横,竖,横,竖,提,横,竖提,撇,竖弯钩,横,横,撇折,点","竖,横折,横,竖,横,竖,提",0,2,NA,NA,"",NA
"槜侉",15,"木","横,竖,撇,点,撇,竖,点,横,横,横,竖,横,横,横,竖折折钩","横,竖,撇,点",0,2,NA,NA,"",NA
"帽会",8,"巾","竖,横折钩,竖,竖,横折,横,撇折,点","竖,横折钩,竖",0,2,NA,NA,"",NA
"帽侉",8,"巾","竖,横折钩,竖,竖,横折,横,横,竖折折钩","竖,横折钩,竖",0,2,NA,NA,"",NA
"瑁侨",11,"王","横,横,竖,提,竖,横折,横,撇,捺,撇,竖","横,横,竖,提",0,2,NA,NA,"",NA
"猛侣",9,"犭","撇,弯钩,撇,横撇/横钩,竖钩,横,竖,横折,横","撇,弯钩,撇",0,2,NA,NA,"",NA
"锰倌",13,"钅","撇,横,横,横,竖提,横撇/横钩,竖钩,横,竖,横折,横,横折,横","撇,横,横,横,竖提",0,2,NA,NA,"",NA
"锰倡",12,"钅","撇,横,横,横,竖提,横撇/横钩,竖钩,横,竖,横折,横,横","撇,横,横,横,竖提",0,2,NA,NA,"",NA
"涉俪",13,"氵","点,点,提,竖,横,竖,横,竖,横折钩,点,竖,横折钩,点","点,点,提",0,2,NA,NA,"",NA
"陟俺",11,"阝","横折折折钩/横撇弯钩,竖,竖,横,竖,横,竖,横折,横,横,竖弯钩","横折折折钩/横撇弯钩,竖",0,2,NA,NA,"",NA
"埗倞",13,"土","横,竖,提,竖,横,竖,横,竖,横折,横,竖钩,撇,点","横,竖,提",0,2,NA,NA,"",NA
"渰丢",9,"氵","点,点,提,横,竖,横,横,撇,竖","点,点,提",0,2,NA,NA,"",NA
"悻侥",9,"忄","点,点,竖,横,斜钩,撇,横,横,竖","点,点,竖",0,2,NA,NA,"",NA
"悻俾",12,"忄","点,点,竖,撇,竖,横折,横,横,撇,横,横,竖","点,点,竖",0,2,NA,NA,"",NA
"殪偿",13,"歹","横,撇,横撇/横钩,点,横,竖,横,点,横撇/横钩,横,横,撇折,点","横,撇,横撇/横钩,点",0,2,NA,NA,"",NA
"撑仡",9,"扌","横,竖钩,提,撇,横,撇,横,横,竖钩","横,竖钩,提",0,2,NA,NA,"",NA
"撑倬",13,"扌","横,竖钩,提,竖,横,竖,横折,横,横,撇,横,横,竖钩","横,竖钩,提",0,2,NA,NA,"",NA
"曦伶",13,"日","竖,横折,横,横,点,撇,横,横,竖,横,点,横撇/横钩,点","竖,横折,横,横",0,2,NA,NA,"",NA
"曦佟",12,"日","竖,横折,横,横,点,撇,横,横,竖,横,点,点","竖,横折,横,横",0,2,NA,NA,"",NA
"曦偿",16,"日","竖,横折,横,横,点,撇,横,横,竖,横,点,横撇/横钩,横,横,撇折,点","竖,横折,横,横",0,2,NA,NA,"",NA
"曦吟",12,"日","竖,横折,横,横,点,撇,横,横,竖,横,点,横撇/横钩","竖,横折,横,横",0,2,NA,NA,"",NA
"啥卺",14,"口","竖,横折,横,横撇/横钩,竖钩,横撇/横钩,撇,捺,横,横,竖,竖,横折,横","竖,横折,横",0,2,NA,NA,"",NA
"噬佳",12,"口","竖,横折,横,撇,横,点,撇,横,点,横,竖,横","竖,横折,横",0,2,NA,NA,"",NA
"噬侉",12,"口","竖,横折,横,撇,横,点,撇,横,点,横,横,竖折折钩","竖,横折,横",0,2,NA,NA,"",NA
"噬侩",13,"口","竖,横折,横,撇,横,点,撇,横,点,横,横,撇折,点","竖,横折,横",0,2,NA,NA,"",NA
"偿吟",7,"亻","撇,竖,竖,点,撇,点,横撇/横钩","撇,竖",0,2,NA,NA,"",NA
"橇价",10,"木","横,竖,撇,点,撇,横,横,竖弯钩,撇,竖","横,竖,撇,点",0,2,NA,NA,"",NA
"僳侦",10,"亻","撇,竖,竖,横,点,撇,横,竖,撇,捺","撇,竖",0,2,NA,NA,"",NA
"嗲伉",9,"口","竖,横折,横,撇,点,撇,捺,撇,横折弯钩/横斜钩","竖,横折,横",0,2,NA,NA,"",NA
"嗲伦",9,"口","竖,横折,横,撇,点,撇,捺,撇,竖弯钩","竖,横折,横",0,2,NA,NA,"",NA
"嘴哗",14,"口","竖,横折,横,撇,竖,撇,竖弯钩,撇,横撇/横钩,撇,横折钩,横,横,竖","竖,横折,横",0,2,NA,NA,"",NA
"嘴攒",22,"口","竖,横折,横,撇,横,竖,横,撇,竖提,撇,横,竖,横,撇,竖弯钩,撇,横撇/横钩,撇,横折钩,横,横,竖","竖,横折,横",0,2,NA,NA,"",NA
"嘴褙",15,"口","竖,横折,横,竖,横,提,撇,竖弯钩,撇,横撇/横钩,撇,横折钩,横,横,竖","竖,横折,横",0,2,NA,NA,"",NA
"棂仡",10,"木","横,竖,撇,点,撇,横,点,撇,撇,捺","横,竖,撇,点",0,2,NA,NA,"",NA
"棂倬",14,"木","横,竖,撇,点,竖,横,竖,横折,横,横,点,撇,撇,捺","横,竖,撇,点",0,2,NA,NA,"",NA
"撵倭",12,"扌","横,竖钩,提,撇,横,竖,撇,捺,横,撇折,横,竖","横,竖钩,提",0,2,NA,NA,"",NA
"撵偻",13,"扌","横,竖钩,提,点,撇,横,竖,撇,捺,横,撇折,横,竖","横,竖钩,提",0,2,NA,NA,"",NA
"撵傺",13,"扌","横,竖钩,提,撇,横撇/横钩,点,点,横撇/横钩,捺,横,撇折,横,竖","横,竖钩,提",0,2,NA,NA,"",NA
"陆偾",9,"阝","横折折折钩/横撇弯钩,竖,横,竖,横,竖,竖,竖折/竖弯,竖","横折折折钩/横撇弯钩,竖",0,2,NA,NA,"",NA
